"","Subject","Activity","variable","value"
"8262","1","WALKING_UPSTAIRS","fBodyAcc-std()-Z",-0.418599992115385
"8263","1","WALKING_UPSTAIRS","fBodyAcc-std()-Z",-0.184842227972182
"8264","1","WALKING_UPSTAIRS","fBodyAcc-std()-Z",0.687124163703704
"8265","1","WALKING_UPSTAIRS","fBodyAcc-std()-Z",-0.349600353270833
"8266","1","WALKING_UPSTAIRS","fBodyAcc-std()-Z",-0.094561233145098
"8267","1","WALKING_UPSTAIRS","fBodyAcc-std()-Z",-0.2048157105
"8268","1","WALKING_UPSTAIRS","fBodyAcc-std()-Z",-0.269571390465517
"8269","1","WALKING_UPSTAIRS","fBodyAcc-std()-Z",-0.2399806950525
"8270","1","WALKING_UPSTAIRS","fBodyAcc-std()-Z",-0.242438965196078
"8271","1","WALKING_UPSTAIRS","fBodyAcc-std()-Z",-0.22716417293617
"8272","1","WALKING_UPSTAIRS","fBodyAcc-std()-Z",-0.116753339559524
"8273","1","WALKING_UPSTAIRS","fBodyAcc-std()-Z",0.104508755759412
"8274","1","WALKING_UPSTAIRS","fBodyAcc-std()-Z",-0.28314344338983
"8275","1","WALKING_UPSTAIRS","fBodyAcc-std()-Z",-0.237296741292308
"8276","1","WALKING_UPSTAIRS","fBodyAcc-std()-Z",-0.400902256363636
"8277","1","WALKING_UPSTAIRS","fBodyAcc-std()-Z",-0.197338870980392
"8278","1","WALKING_UPSTAIRS","fBodyAcc-std()-Z",-0.281685159607843
"8279","1","WALKING_UPSTAIRS","fBodyAcc-std()-Z",0.203057836877551
"8280","1","WALKING_UPSTAIRS","fBodyAcc-std()-Z",0.121447414920923
"8281","1","LAYING","fBodyAcc-meanFreq()-X",-0.158792670508
"8282","1","LAYING","fBodyAcc-meanFreq()-X",-0.146482792591667
"8283","1","LAYING","fBodyAcc-meanFreq()-X",-0.0739526439887097
"8284","1","LAYING","fBodyAcc-meanFreq()-X",-0.274194618766667
"8285","1","LAYING","fBodyAcc-meanFreq()-X",-0.135632454076923
"8286","1","LAYING","fBodyAcc-meanFreq()-X",-0.219729934157895
"8287","1","LAYING","fBodyAcc-meanFreq()-X",-0.635913046346154
"8288","1","LAYING","fBodyAcc-meanFreq()-X",-0.307248374366667
"8289","1","LAYING","fBodyAcc-meanFreq()-X",-0.4459627774628
"8290","1","LAYING","fBodyAcc-meanFreq()-X",-0.14052022862069
"8291","1","LAYING","fBodyAcc-meanFreq()-X",-0.0637709766210526
"8292","1","LAYING","fBodyAcc-meanFreq()-X",-0.235607185033333
"8293","1","LAYING","fBodyAcc-meanFreq()-X",-0.262990626162903
"8294","1","LAYING","fBodyAcc-meanFreq()-X",-0.442950364647059
"8295","1","LAYING","fBodyAcc-meanFreq()-X",-0.148912121697222
"8296","1","LAYING","fBodyAcc-meanFreq()-X",-0.34641362517
"8297","1","LAYING","fBodyAcc-meanFreq()-X",-0.115141826580282
"8298","1","LAYING","fBodyAcc-meanFreq()-X",-0.0975278056098923
"8299","1","LAYING","fBodyAcc-meanFreq()-X",-0.25318866264
"8300","1","LAYING","fBodyAcc-meanFreq()-X",-0.213034275557353
"8301","1","LAYING","fBodyAcc-meanFreq()-X",-0.5170305295
"8302","1","LAYING","fBodyAcc-meanFreq()-X",-0.224663531040542
"8303","1","LAYING","fBodyAcc-meanFreq()-X",-0.424151160897222
"8304","1","LAYING","fBodyAcc-meanFreq()-X",-0.401945415305556
"8305","1","LAYING","fBodyAcc-meanFreq()-X",-0.403359505161644
"8306","1","LAYING","fBodyAcc-meanFreq()-X",-0.210237992646053
"8307","1","LAYING","fBodyAcc-meanFreq()-X",-0.173719387825676
"8308","1","LAYING","fBodyAcc-meanFreq()-X",-0.33011001977875
"8309","1","LAYING","fBodyAcc-meanFreq()-X",-0.0876059706014493
"8310","1","LAYING","fBodyAcc-meanFreq()-X",-0.222958352901429
"8311","1","SITTING","fBodyAcc-meanFreq()-X",-0.0495135975489362
"8312","1","SITTING","fBodyAcc-meanFreq()-X",0.08519282071
"8313","1","SITTING","fBodyAcc-meanFreq()-X",0.0312989368846154
"8314","1","SITTING","fBodyAcc-meanFreq()-X",0.037381761194
"8315","1","SITTING","fBodyAcc-meanFreq()-X",-0.0209330490795455
"8316","1","SITTING","fBodyAcc-meanFreq()-X",0.00304695404363636
"8317","1","SITTING","fBodyAcc-meanFreq()-X",-0.0334312226625
"8318","1","SITTING","fBodyAcc-meanFreq()-X",-0.164187373097826
"8319","1","SITTING","fBodyAcc-meanFreq()-X",-0.109383841734
"8320","1","SITTING","fBodyAcc-meanFreq()-X",-0.0826140728898148
"8321","1","SITTING","fBodyAcc-meanFreq()-X",-0.050340397354717
"8322","1","SITTING","fBodyAcc-meanFreq()-X",0.0326699716633333
"8323","1","SITTING","fBodyAcc-meanFreq()-X",-0.00935147348163265
"8324","1","SITTING","fBodyAcc-meanFreq()-X",-0.145044030516667
"8325","1","SITTING","fBodyAcc-meanFreq()-X",-4.22904796610179e-05
"8326","1","SITTING","fBodyAcc-meanFreq()-X",-0.00757859632753623
"8327","1","SITTING","fBodyAcc-meanFreq()-X",0.0284866289765625
"8328","1","SITTING","fBodyAcc-meanFreq()-X",0.0512363267736842
"8329","1","SITTING","fBodyAcc-meanFreq()-X",-0.315288055164384
"8330","1","SITTING","fBodyAcc-meanFreq()-X",-0.0618890358893939
"8331","1","SITTING","fBodyAcc-meanFreq()-X",0.0879110564870588
"8332","1","SITTING","fBodyAcc-meanFreq()-X",-0.162725371198387
"8333","1","SITTING","fBodyAcc-meanFreq()-X",0.0459466909620588
"8334","1","SITTING","fBodyAcc-meanFreq()-X",-0.0165992981941176
"8335","1","SITTING","fBodyAcc-meanFreq()-X",-0.0316398345215385
"8336","1","SITTING","fBodyAcc-meanFreq()-X",-0.14901757589359
"8337","1","SITTING","fBodyAcc-meanFreq()-X",-0.0585153003971429
"8338","1","SITTING","fBodyAcc-meanFreq()-X",-0.0155481277013889
"8339","1","SITTING","fBodyAcc-meanFreq()-X",-0.02866874131
"8340","1","SITTING","fBodyAcc-meanFreq()-X",-0.122700486687097
"8341","1","STANDING","fBodyAcc-meanFreq()-X",0.0865153619088679
"8342","1","STANDING","fBodyAcc-meanFreq()-X",0.108519182924074
"8343","1","STANDING","fBodyAcc-meanFreq()-X",-0.087024832195082
"8344","1","STANDING","fBodyAcc-meanFreq()-X",0.0620999958378571
"8345","1","STANDING","fBodyAcc-meanFreq()-X",-0.0164066779678571
"8346","1","STANDING","fBodyAcc-meanFreq()-X",0.0664521774298246
"8347","1","STANDING","fBodyAcc-meanFreq()-X",-0.079704728245283
"8348","1","STANDING","fBodyAcc-meanFreq()-X",0.0231155666555556
"8349","1","STANDING","fBodyAcc-meanFreq()-X",-0.105711680368889
"8350","1","STANDING","fBodyAcc-meanFreq()-X",0.159123629063636
"8351","1","STANDING","fBodyAcc-meanFreq()-X",0.0890102416978723
"8352","1","STANDING","fBodyAcc-meanFreq()-X",0.0636237568327869
"8353","1","STANDING","fBodyAcc-meanFreq()-X",0.0328062514403509
"8354","1","STANDING","fBodyAcc-meanFreq()-X",-0.245905018933333
"8355","1","STANDING","fBodyAcc-meanFreq()-X",0.0627177564339623
"8356","1","STANDING","fBodyAcc-meanFreq()-X",-0.0162371376025641
"8357","1","STANDING","fBodyAcc-meanFreq()-X",-0.0325532545820513
"8358","1","STANDING","fBodyAcc-meanFreq()-X",0.0156695760694521
"8359","1","STANDING","fBodyAcc-meanFreq()-X",0.0424164044835616
"8360","1","STANDING","fBodyAcc-meanFreq()-X",-0.0732793888890411
"8361","1","STANDING","fBodyAcc-meanFreq()-X",-0.0850076160265618
"8362","1","STANDING","fBodyAcc-meanFreq()-X",0.00672335972539683
"8363","1","STANDING","fBodyAcc-meanFreq()-X",-0.00428156514117647
"8364","1","STANDING","fBodyAcc-meanFreq()-X",0.105320736681159
"8365","1","STANDING","fBodyAcc-meanFreq()-X",0.03435282285
"8366","1","STANDING","fBodyAcc-meanFreq()-X",0.0910191269432432
"8367","1","STANDING","fBodyAcc-meanFreq()-X",0.13780485515
"8368","1","STANDING","fBodyAcc-meanFreq()-X",0.000355352684810127
"8369","1","STANDING","fBodyAcc-meanFreq()-X",0.128678489443077
"8370","1","STANDING","fBodyAcc-meanFreq()-X",-0.0532792165508475
"8371","1","WALKING","fBodyAcc-meanFreq()-X",-0.207548374494737
"8372","1","WALKING","fBodyAcc-meanFreq()-X",-0.14579548970339
"8373","1","WALKING","fBodyAcc-meanFreq()-X",-0.246614196618966
"8374","1","WALKING","fBodyAcc-meanFreq()-X",-0.13859163673
"8375","1","WALKING","fBodyAcc-meanFreq()-X",-0.322382010942857
"8376","1","WALKING","fBodyAcc-meanFreq()-X",-0.196841736649123
"8377","1","WALKING","fBodyAcc-meanFreq()-X",-0.313727371842105
"8378","1","WALKING","fBodyAcc-meanFreq()-X",-0.380892405770833
"8379","1","WALKING","fBodyAcc-meanFreq()-X",-0.310727563365385
"8380","1","WALKING","fBodyAcc-meanFreq()-X",-0.26332591785283
"8381","1","WALKING","fBodyAcc-meanFreq()-X",-0.37360793220339
"8382","1","WALKING","fBodyAcc-meanFreq()-X",-0.26142601202
"8383","1","WALKING","fBodyAcc-meanFreq()-X",-0.231462709105263
"8384","1","WALKING","fBodyAcc-meanFreq()-X",-0.358804611016949
"8385","1","WALKING","fBodyAcc-meanFreq()-X",-0.395518048333333
"8386","1","WALKING","fBodyAcc-meanFreq()-X",-0.350681958176471
"8387","1","WALKING","fBodyAcc-meanFreq()-X",-0.414940955557377
"8388","1","WALKING","fBodyAcc-meanFreq()-X",-0.362107081928571
"8389","1","WALKING","fBodyAcc-meanFreq()-X",-0.176447542226923
"8390","1","WALKING","fBodyAcc-meanFreq()-X",-0.227319943784314
"8391","1","WALKING","fBodyAcc-meanFreq()-X",-0.159448399551923
"8392","1","WALKING","fBodyAcc-meanFreq()-X",-0.2183853882
"8393","1","WALKING","fBodyAcc-meanFreq()-X",-0.271218699661017
"8394","1","WALKING","fBodyAcc-meanFreq()-X",-0.312046342362069
"8395","1","WALKING","fBodyAcc-meanFreq()-X",-0.347641742675676
"8396","1","WALKING","fBodyAcc-meanFreq()-X",-0.299293909932203
"8397","1","WALKING","fBodyAcc-meanFreq()-X",-0.301660253842105
"8398","1","WALKING","fBodyAcc-meanFreq()-X",-0.375046889351852
"8399","1","WALKING","fBodyAcc-meanFreq()-X",-0.313574137584906
"8400","1","WALKING","fBodyAcc-meanFreq()-X",-0.3463571356
"8401","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.307395198687755
"8402","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.273711609659574
"8403","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.325863694730612
"8404","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.342285696395556
"8405","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.45352450106383
"8406","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.41164933625
"8407","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.365650549446809
"8408","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.200757851
"8409","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.440633905714286
"8410","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.321679050052632
"8411","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.400296382043478
"8412","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.332249174152174
"8413","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.385554490319149
"8414","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.349609935577778
"8415","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.445576739047619
"8416","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.447958436170213
"8417","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.514562240434783
"8418","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.435841503272727
"8419","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.323137202076923
"8420","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.497514721777778
"8421","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.437231469111111
"8422","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.367713771944444
"8423","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.23469362537037
"8424","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.541663870181818
"8425","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.554632665344828
"8426","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.5514383554
"8427","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.390366905
"8428","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.351195267608696
"8429","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.403870434583333
"8430","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-X",-0.463302877096774
"8431","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.418735000377359
"8432","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.281748011416667
"8433","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.461249740508475
"8434","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.486811749615385
"8435","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.427706137489362
"8436","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.44512058675098
"8437","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.432684590196078
"8438","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.290117827804878
"8439","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.341219678720408
"8440","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.300390927148936
"8441","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.52447937047037
"8442","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.420235639230769
"8443","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.480080060363636
"8444","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.389133559537037
"8445","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.505013560208333
"8446","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.438031145882353
"8447","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.5292345090625
"8448","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.517596843103448
"8449","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.344101732195
"8450","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.448492302764706
"8451","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.417990596617021
"8452","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.21396827747619
"8453","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.416950400284314
"8454","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.502463282542373
"8455","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.593367433030769
"8456","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.384393859890909
"8457","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.465425792352941
"8458","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.378981881019608
"8459","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.43825767622449
"8460","1","WALKING_UPSTAIRS","fBodyAcc-meanFreq()-X",-0.590261485846154
"8461","1","LAYING","fBodyAcc-meanFreq()-Y",0.097534841586
"8462","1","LAYING","fBodyAcc-meanFreq()-Y",0.2572894655
"8463","1","LAYING","fBodyAcc-meanFreq()-Y",0.238470751435484
"8464","1","LAYING","fBodyAcc-meanFreq()-Y",0.366231448994444
"8465","1","LAYING","fBodyAcc-meanFreq()-Y",0.466528231788462
"8466","1","LAYING","fBodyAcc-meanFreq()-Y",0.348418746140351
"8467","1","LAYING","fBodyAcc-meanFreq()-Y",-0.0438292665807692
"8468","1","LAYING","fBodyAcc-meanFreq()-Y",0.00539754357407408
"8469","1","LAYING","fBodyAcc-meanFreq()-Y",-0.215336752654
"8470","1","LAYING","fBodyAcc-meanFreq()-Y",0.200554088396552
"8471","1","LAYING","fBodyAcc-meanFreq()-Y",0.251945472245614
"8472","1","LAYING","fBodyAcc-meanFreq()-Y",0.19137270056
"8473","1","LAYING","fBodyAcc-meanFreq()-Y",0.0363424960967742
"8474","1","LAYING","fBodyAcc-meanFreq()-Y",-0.149752054909804
"8475","1","LAYING","fBodyAcc-meanFreq()-Y",0.240597438814583
"8476","1","LAYING","fBodyAcc-meanFreq()-Y",-0.1830181401
"8477","1","LAYING","fBodyAcc-meanFreq()-Y",0.0546075608732394
"8478","1","LAYING","fBodyAcc-meanFreq()-Y",0.264460073876923
"8479","1","LAYING","fBodyAcc-meanFreq()-Y",0.292492930166145
"8480","1","LAYING","fBodyAcc-meanFreq()-Y",0.274452420529412
"8481","1","LAYING","fBodyAcc-meanFreq()-Y",0.0857486930922889
"8482","1","LAYING","fBodyAcc-meanFreq()-Y",0.0878775831008333
"8483","1","LAYING","fBodyAcc-meanFreq()-Y",0.0637688819034028
"8484","1","LAYING","fBodyAcc-meanFreq()-Y",0.2808890233625
"8485","1","LAYING","fBodyAcc-meanFreq()-Y",-0.0800093983775342
"8486","1","LAYING","fBodyAcc-meanFreq()-Y",0.274378315092105
"8487","1","LAYING","fBodyAcc-meanFreq()-Y",0.254636552121622
"8488","1","LAYING","fBodyAcc-meanFreq()-Y",-0.07483910088875
"8489","1","LAYING","fBodyAcc-meanFreq()-Y",0.328259354627536
"8490","1","LAYING","fBodyAcc-meanFreq()-Y",0.0705691086571429
"8491","1","SITTING","fBodyAcc-meanFreq()-Y",0.0759460768510638
"8492","1","SITTING","fBodyAcc-meanFreq()-Y",0.150193956163043
"8493","1","SITTING","fBodyAcc-meanFreq()-Y",-0.00661630574807692
"8494","1","SITTING","fBodyAcc-meanFreq()-Y",0.07878600934
"8495","1","SITTING","fBodyAcc-meanFreq()-Y",0.0684590033636364
"8496","1","SITTING","fBodyAcc-meanFreq()-Y",0.123381829747273
"8497","1","SITTING","fBodyAcc-meanFreq()-Y",0.0147166711666667
"8498","1","SITTING","fBodyAcc-meanFreq()-Y",0.107278338519565
"8499","1","SITTING","fBodyAcc-meanFreq()-Y",-0.120093395898
"8500","1","SITTING","fBodyAcc-meanFreq()-Y",0.0279319737981482
"8501","1","SITTING","fBodyAcc-meanFreq()-Y",0.0967747743339623
"8502","1","SITTING","fBodyAcc-meanFreq()-Y",0.00241516259019608
"8503","1","SITTING","fBodyAcc-meanFreq()-Y",0.0253459476734694
"8504","1","SITTING","fBodyAcc-meanFreq()-Y",-0.0904275272388889
"8505","1","SITTING","fBodyAcc-meanFreq()-Y",0.0966857195491525
"8506","1","SITTING","fBodyAcc-meanFreq()-Y",0.149987934068116
"8507","1","SITTING","fBodyAcc-meanFreq()-Y",0.135749049678125
"8508","1","SITTING","fBodyAcc-meanFreq()-Y",0.171289880184211
"8509","1","SITTING","fBodyAcc-meanFreq()-Y",-0.00741060234232877
"8510","1","SITTING","fBodyAcc-meanFreq()-Y",-0.00500928635151515
"8511","1","SITTING","fBodyAcc-meanFreq()-Y",0.173532229868235
"8512","1","SITTING","fBodyAcc-meanFreq()-Y",-0.0080693304516129
"8513","1","SITTING","fBodyAcc-meanFreq()-Y",0.130083858026471
"8514","1","SITTING","fBodyAcc-meanFreq()-Y",0.00154835032647059
"8515","1","SITTING","fBodyAcc-meanFreq()-Y",0.125306723301538
"8516","1","SITTING","fBodyAcc-meanFreq()-Y",0.112830239679487
"8517","1","SITTING","fBodyAcc-meanFreq()-Y",0.144625790198857
"8518","1","SITTING","fBodyAcc-meanFreq()-Y",-0.0192655570097222
"8519","1","SITTING","fBodyAcc-meanFreq()-Y",0.107609317655
"8520","1","SITTING","fBodyAcc-meanFreq()-Y",0.00713815064193549
"8521","1","STANDING","fBodyAcc-meanFreq()-Y",0.117478948718868
"8522","1","STANDING","fBodyAcc-meanFreq()-Y",0.0623378066683333
"8523","1","STANDING","fBodyAcc-meanFreq()-Y",-0.128180130065574
"8524","1","STANDING","fBodyAcc-meanFreq()-Y",-0.0669875048642857
"8525","1","STANDING","fBodyAcc-meanFreq()-Y",-0.00894413194107143
"8526","1","STANDING","fBodyAcc-meanFreq()-Y",-0.0866319977508772
"8527","1","STANDING","fBodyAcc-meanFreq()-Y",-0.159730059003774
"8528","1","STANDING","fBodyAcc-meanFreq()-Y",0.0771842726148148
"8529","1","STANDING","fBodyAcc-meanFreq()-Y",-0.00378721862222222
"8530","1","STANDING","fBodyAcc-meanFreq()-Y",-0.0126234259545455
"8531","1","STANDING","fBodyAcc-meanFreq()-Y",0.0557408976489362
"8532","1","STANDING","fBodyAcc-meanFreq()-Y",-0.0493281733262295
"8533","1","STANDING","fBodyAcc-meanFreq()-Y",-0.0303584248157895
"8534","1","STANDING","fBodyAcc-meanFreq()-Y",-0.138431166621667
"8535","1","STANDING","fBodyAcc-meanFreq()-Y",-0.0344990030962264
"8536","1","STANDING","fBodyAcc-meanFreq()-Y",0.0673569419466667
"8537","1","STANDING","fBodyAcc-meanFreq()-Y",0.0455207736730769
"8538","1","STANDING","fBodyAcc-meanFreq()-Y",-0.0437104539219178
"8539","1","STANDING","fBodyAcc-meanFreq()-Y",-0.0362605168315068
"8540","1","STANDING","fBodyAcc-meanFreq()-Y",-0.164770675523288
"8541","1","STANDING","fBodyAcc-meanFreq()-Y",0.0366345350988764
"8542","1","STANDING","fBodyAcc-meanFreq()-Y",-0.122387998604286
"8543","1","STANDING","fBodyAcc-meanFreq()-Y",0.00252026687779412
"8544","1","STANDING","fBodyAcc-meanFreq()-Y",-0.0931357413927536
"8545","1","STANDING","fBodyAcc-meanFreq()-Y",0.0009277035
"8546","1","STANDING","fBodyAcc-meanFreq()-Y",0.00216184868918919
"8547","1","STANDING","fBodyAcc-meanFreq()-Y",0.06545831223625
"8548","1","STANDING","fBodyAcc-meanFreq()-Y",-0.135430639068354
"8549","1","STANDING","fBodyAcc-meanFreq()-Y",0.00473420032492308
"8550","1","STANDING","fBodyAcc-meanFreq()-Y",-0.237859819881356
"8551","1","WALKING","fBodyAcc-meanFreq()-Y",0.113093646103158
"8552","1","WALKING","fBodyAcc-meanFreq()-Y",0.198586466508475
"8553","1","WALKING","fBodyAcc-meanFreq()-Y",0.171743003017241
"8554","1","WALKING","fBodyAcc-meanFreq()-Y",0.0123477342916667
"8555","1","WALKING","fBodyAcc-meanFreq()-Y",-0.00204051097321429
"8556","1","WALKING","fBodyAcc-meanFreq()-Y",0.0220734188245614
"8557","1","WALKING","fBodyAcc-meanFreq()-Y",0.160434129035088
"8558","1","WALKING","fBodyAcc-meanFreq()-Y",0.00356163764166667
"8559","1","WALKING","fBodyAcc-meanFreq()-Y",0.0213195015442308
"8560","1","WALKING","fBodyAcc-meanFreq()-Y",0.243797496811321
"8561","1","WALKING","fBodyAcc-meanFreq()-Y",0.0128761033966102
"8562","1","WALKING","fBodyAcc-meanFreq()-Y",0.149107488714
"8563","1","WALKING","fBodyAcc-meanFreq()-Y",0.0194304158877193
"8564","1","WALKING","fBodyAcc-meanFreq()-Y",-0.143666881322034
"8565","1","WALKING","fBodyAcc-meanFreq()-Y",0.0291755441388148
"8566","1","WALKING","fBodyAcc-meanFreq()-Y",-0.0270392028607843
"8567","1","WALKING","fBodyAcc-meanFreq()-Y",0.00857138068540984
"8568","1","WALKING","fBodyAcc-meanFreq()-Y",0.0639302961089286
"8569","1","WALKING","fBodyAcc-meanFreq()-Y",0.05707673046
"8570","1","WALKING","fBodyAcc-meanFreq()-Y",-0.00368602589490196
"8571","1","WALKING","fBodyAcc-meanFreq()-Y",0.0431149928317308
"8572","1","WALKING","fBodyAcc-meanFreq()-Y",0.309767108065217
"8573","1","WALKING","fBodyAcc-meanFreq()-Y",0.107804588864407
"8574","1","WALKING","fBodyAcc-meanFreq()-Y",-0.067892712362069
"8575","1","WALKING","fBodyAcc-meanFreq()-Y",-0.163298427206757
"8576","1","WALKING","fBodyAcc-meanFreq()-Y",-0.053962302640678
"8577","1","WALKING","fBodyAcc-meanFreq()-Y",0.154280392119298
"8578","1","WALKING","fBodyAcc-meanFreq()-Y",-0.05612513965
"8579","1","WALKING","fBodyAcc-meanFreq()-Y",0.232676315733962
"8580","1","WALKING","fBodyAcc-meanFreq()-Y",0.0306217232524615
"8581","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Y",0.0632200839346939
"8582","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Y",0.0119309606468085
"8583","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Y",0.0529065241102041
"8584","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Y",0.213581745013333
"8585","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Y",0.0363662394234043
"8586","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Y",0.021911178210625
"8587","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Y",-0.0314736615829787
"8588","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Y",0.0511555478315789
"8589","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Y",0.0625058243738095
"8590","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Y",0.0667192523289474
"8591","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Y",-0.0561892264956522
"8592","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Y",0.0793321823326087
"8593","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Y",-0.014212010202766
"8594","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Y",-0.00777749593111111
"8595","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Y",0.0233642533238095
"8596","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Y",-0.00264587983404255
"8597","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Y",-0.155801013828261
"8598","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Y",-0.14009430376
"8599","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Y",0.0126113511538462
"8600","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Y",-0.04949564172
"8601","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Y",-0.146948731184444
"8602","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Y",0.0282644422805556
"8603","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Y",0.0130298524666667
"8604","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Y",-0.0116848720163636
"8605","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Y",-0.173414057262069
"8606","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Y",0.0044402193
"8607","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Y",0.0530611096231818
"8608","1","WALKING_DOWNSTAIRS","fBodyAcc-meanFreq()-Y",0.0116076206369565
